ts 	 trial # 	 led 	 alpha 	 gamma 	 theta 	 target_pos 	 center_pos 	 pointer_pt
243.53646353646351	3	False	152.8410723883738	162.09098011650175	156.46220188273332	[-273.83785313  -39.56392847]	[288.07578532 249.67201742]	[196.45758057 219.91902669]
243.59640359640358	3	False	152.87030220720513	161.8304738377958	156.52130325004703	[-274.11558267  -38.92544561]	[287.63183594 249.86271159]	[196.05078125 219.66103109]
243.65634365634364	3	False	152.83520759969355	161.35615917194772	156.5134856275016	[-274.07888385  -39.00991725]	[287.33945719 250.04374186]	[196.0218099  219.08886719]
243.7162837162837	3	False	152.7647250713212	160.91998342520358	156.44577498333547	[-273.76054278  -39.74134036]	[287.20450846 249.95204671]	[196.27412923 218.35506185]
243.77622377622376	3	False	152.82161366444643	160.468450317857	156.50417351870638	[-274.03515431  -39.1105307 ]	[287.05792236 249.94401042]	[196.39784749 217.63840739]
243.83616383616382	3	False	152.67458236495307	160.17471935301313	156.3690386761364	[-273.39872304  -40.56980494]	[286.96641032 249.93084717]	[196.53385417 217.18314616]
243.89610389610388	3	False	152.7360410376389	159.7942612203815	156.42781072007963	[-273.67593887  -39.93533052]	[286.90032959 249.91267904]	[196.68286133 216.5639445 ]
243.95604395604394	3	False	152.75237328218645	159.31232985519202	156.45632666747707	[-273.81020829  -39.62738383]	[286.82383219 250.0480957 ]	[196.95587158 215.96710205]
244.015984015984	3	False	152.80722171880006	159.06789557803492	156.51507619483692	[-274.08635149  -38.99273112]	[286.82873535 250.14833577]	[197.07808431 215.67338053]
244.07592407592406	3	False	152.82075741149723	158.70460067516012	156.52662392438597	[-274.1405533   -38.86795134]	[286.96683757 250.2045695 ]	[197.45383708 215.16831462]
244.13586413586413	3	False	152.63778069902784	158.43031590850524	156.34827068580083	[-273.30060903  -40.79393803]	[287.09574382 250.17950439]	[197.80244954 214.73561605]
244.1958041958042	3	False	152.68751635214923	158.11945886427148	156.37845729380328	[-273.44319254  -40.46814526]	[287.40848796 250.12420654]	[198.36649577 214.21993001]
244.25574425574425	3	False	152.67283161900156	157.83086460704635	156.34015165277555	[-273.26223028  -40.88155089]	[287.68684896 249.94356283]	[198.90655518 213.62412516]
244.3156843156843	3	False	152.66101452480348	157.54555331532472	156.31220899236385	[-273.13005015  -41.18303985]	[287.88047282 249.82067871]	[199.42921956 213.1208903 ]
244.37562437562437	3	False	152.71760143873473	157.38821210902753	156.33522662310006	[-273.23894356  -40.93469446]	[288.28912354 249.63439941]	[199.75457764 212.61488851]
244.43556443556443	3	False	152.7368120632619	157.13056556321789	156.32594060199472	[-273.19502461  -41.0348899 ]	[288.47532145 249.36924235]	[200.25748698 212.01546224]
244.4955044955045	3	False	152.85838479277078	156.803076465055	156.3931574314008	[-273.51256506  -40.30946498]	[288.81058757 248.92248535]	[200.89670817 211.10367839]
244.55544455544455	3	False	152.8628347895487	156.56471162652005	156.35978450383467	[-273.35501368  -40.66968256]	[289.09016927 248.56982422]	[201.32985433 210.3838501 ]
244.6153846153846	3	False	152.829050034113	156.33521881998692	156.27938530341655	[-272.97459299  -41.53711057]	[289.45102946 248.11159261]	[201.72782389 209.52335612]
244.67532467532467	3	False	152.88343159605853	156.0439770023029	156.2693569701737	[-272.92705708  -41.64526892]	[289.8984375  247.53415934]	[202.40478516 208.51517741]
244.7352647352647	3	False	152.95314932397807	155.80367399558574	156.28419945895334	[-272.99740614  -41.48518561]	[290.27947998 247.06081136]	[203.10992432 207.74745687]
244.79520479520477	3	False	153.03950420518785	155.43290107428206	156.31082427661408	[-273.12349606  -41.19797865]	[290.66113281 246.53678385]	[203.7946167  206.68198649]
244.85514485514483	3	False	153.0811914039134	155.10755355497787	156.29684011080215	[-273.05728643  -41.34883581]	[291.03198242 246.02453613]	[204.2506307  205.61104329]
244.9150849150849	3	False	153.14735286781942	154.64106594803846	156.30829893054624	[-273.11154224  -41.22522255]	[291.33880615 245.51204427]	[205.10587565 204.49676514]
244.97502497502495	3	False	153.18373442819916	154.28340557513798	156.277816915448	[-272.96715983  -41.55402661]	[291.88391113 244.93595378]	[205.86252848 203.36120605]
245.034965034965	3	False	153.25347329908251	153.85343199394808	156.28626145499217	[-273.00717611  -41.46294456]	[292.30061849 244.39457194]	[206.60719808 202.18253581]
245.09490509490507	3	False	153.29349544793502	153.34177256743135	156.25449541920912	[-272.85657613  -41.80553955]	[292.8433431  243.75449626]	[207.64066569 200.83498128]
245.15484515484513	3	False	153.3077146057913	152.77864040752127	156.19893841531933	[-272.59272875  -42.40451793]	[293.47338867 243.16420492]	[208.77087402 199.4482015 ]
245.2147852147852	3	False	153.44589745756033	152.26871231664796	156.25575854495293	[-272.86256813  -41.7919184 ]	[293.99847412 242.46571859]	[209.84608968 198.08127848]
245.27472527472526	3	False	153.55202286521035	151.86842858807017	156.2792855926203	[-272.97412044  -41.53818602]	[294.65883382 241.79264323]	[210.77006022 196.79573568]
245.33466533466532	3	False	153.69350825180692	151.39236710677102	156.3379246385456	[-273.25170099  -40.90558175]	[295.15958659 241.06345622]	[211.7824707  195.44535319]
245.39460539460538	3	False	153.83990939752422	151.04587077736278	156.39684807977807	[-273.52997548  -40.26962358]	[295.82826742 240.35955811]	[212.66267904 194.20184326]
245.45454545454544	3	False	153.8494665636134	150.6574264314518	156.331249670198	[-273.22013625  -40.97760634]	[296.30895996 239.61777751]	[213.45509847 192.89591471]
245.5144855144855	3	False	154.0090530057566	150.34019818968682	156.41354189820214	[-273.60869555  -40.08939592]	[296.87109375 239.00341797]	[214.34828695 191.86446126]
245.57442557442556	3	False	154.1063942000417	150.19856890885822	156.43002835251744	[-273.68638625  -39.91138447]	[297.39581299 238.27530924]	[214.96695964 190.91953532]
245.63436563436562	3	False	154.17706669931982	149.88245637553237	156.43047974875955	[-273.68851269  -39.90651023]	[297.88220215 237.6468099 ]	[215.7565918  189.86098226]
245.69430569430568	3	False	154.1610209856514	149.77005810430845	156.35308791254337	[-273.32337424  -40.74195254]	[298.3320516  237.05027262]	[216.25773112 189.07863363]
245.75424575424574	3	False	154.2718310884225	149.67484432604934	156.3882804818605	[-273.4895544   -40.36211107]	[298.79579671 236.37003581]	[216.78078206 188.25012207]
245.8141858141858	3	False	154.30400496442132	149.78158864250886	156.3691814407419	[-273.39939722  -40.56826406]	[299.11232503 235.87699382]	[216.97446696 187.89038086]
245.87412587412587	3	False	154.38211937961546	149.83463173672632	156.38398673972935	[-273.46929174  -40.40845988]	[299.43007406 235.2619222 ]	[217.20235189 187.32480876]
245.93406593406593	3	False	154.54498073416067	150.0737766767126	156.48858163280346	[-273.9618984   -39.27897861]	[299.73372396 234.77001953]	[217.29901123 187.17189535]
245.994005994006	3	False	154.53261774798935	150.36995282004145	156.42436854032124	[-273.65972075  -39.97249845]	[300.03466797 234.22788493]	[217.26639811 187.00567627]
246.05394605394605	3	False	154.6327276968786	150.67993663265707	156.45701297532688	[-273.81343793  -39.6199715 ]	[300.41235352 233.60353597]	[217.38511149 186.82686361]
246.1138861138861	3	False	154.76806604885545	151.20595145531496	156.52861079769278	[-274.14987659  -38.84648094]	[300.75252279 233.03625488]	[217.11464437 186.92144775]
246.17382617382617	3	False	154.8213450338718	151.7877523804995	156.52197642273842	[-274.11874225  -38.91817155]	[301.23834229 232.52553304]	[217.22902425 187.31160482]
246.23376623376623	3	False	154.86646577709146	152.3121047497306	156.51944261566754	[-274.10684921  -38.94555074]	[301.69213867 232.15275065]	[217.1912028  187.66619873]
246.2937062937063	3	False	154.91039971122066	152.75650458500297	156.51898171157615	[-274.10468571  -38.95053101]	[302.2097168  231.85103353]	[217.35681152 188.01590983]
246.35364635364633	3	False	154.9351222770239	153.13654806130634	156.5082871055328	[-274.05447367  -39.06608599]	[302.56355794 231.57462565]	[217.49102783 188.33813477]
246.4135864135864	3	False	154.954043563023	153.53072368545858	156.5028107509976	[-274.02875339  -39.12525424]	[302.97149658 231.46248372]	[217.48083496 188.75061035]
246.47352647352645	3	False	155.0142327493146	153.84218693776745	156.53153069985058	[-274.16357672  -38.81492754]	[303.4329834  231.31298828]	[217.81390381 189.11669922]
246.5334665334665	3	False	154.98654799740356	153.9449609552747	156.48422218773146	[-273.94140807  -39.32607258]	[303.87640381 231.2454834 ]	[218.08435059 189.15494792]
246.59340659340657	3	False	155.0147843399855	153.98447485807895	156.49097841673188	[-273.97316228  -39.25308611]	[304.19065348 231.13334147]	[218.50303141 189.16729736]
246.65334665334663	3	False	154.9969251364095	153.97563259167794	156.47006909615573	[-273.87486079  -39.47895406]	[304.42685954 231.19156901]	[218.80594889 189.24182129]
246.7132867132867	3	False	155.02979619184336	153.83465141717204	156.49949193809599	[-274.01316349  -39.16111054]	[304.52911377 231.21769206]	[218.97220866 189.03806559]
246.77322677322675	3	False	154.9382913262407	153.67138575907657	156.4116554779297	[-273.59980273  -40.10976299]	[304.73697917 231.29864502]	[219.27144368 188.86106364]
246.8331668331668	3	False	154.99520967988875	153.486245588488	156.47165671121462	[-273.88232757  -39.46180549]	[304.89733887 231.4535319 ]	[219.59069824 188.75085449]
246.89310689310688	3	False	154.92913880360143	153.2610903394335	156.40488268302948	[-273.56786939  -40.18288429]	[305.06274414 231.4761556 ]	[219.99385579 188.47381592]
246.95304695304694	3	False	154.95184554633704	153.08164753273866	156.42588984142049	[-273.66688876  -39.95607188]	[305.17710368 231.52337646]	[220.44628906 188.35839844]
247.012987012987	3	False	154.8567815916894	152.9498299731731	156.33387214915354	[-273.23253849  -40.94930957]	[305.31258138 231.56134033]	[220.67195638 188.19687907]
247.07292707292706	3	False	154.90866328882822	152.75526789581227	156.37939631552172	[-273.44762517  -40.45800954]	[305.46488444 231.58577474]	[221.07261149 187.98630778]
247.13286713286712	3	False	154.88455193019786	152.62472472856683	156.3609989795833	[-273.36075082  -40.65657547]	[305.57735189 231.69657389]	[221.20436605 187.86336263]
247.19280719280718	3	False	154.88363369505393	152.45073875253863	156.36811956693262	[-273.39438262  -40.57972493]	[305.57407633 231.79903158]	[221.40366618 187.74613444]
247.25274725274724	3	False	154.82564115083414	152.23033039097845	156.3245997026855	[-273.18868138  -41.04935752]	[305.39835612 231.86517334]	[221.45570882 187.51949056]
247.3126873126873	3	False	154.77212013115826	152.08491708644465	156.29414527750677	[-273.0445232   -41.37790503]	[305.22416178 232.04677327]	[221.29541016 187.43575033]
247.37262737262736	3	False	154.79847592248282	151.9482176207042	156.34805069780253	[-273.29956931  -40.796312  ]	[304.85135905 232.2475179 ]	[221.02766927 187.4356486 ]
247.43256743256742	3	False	154.72721838335784	151.80599794968825	156.28794396538146	[-273.01514745  -41.44479645]	[304.51967367 232.18660482]	[220.66827393 187.09208171]
247.49250749250749	3	False	154.73316488930536	151.62335370446388	156.31783425836397	[-273.15667176  -41.1223509 ]	[303.87091064 232.19543457]	[220.18336995 186.84468587]
247.55244755244755	3	False	154.87092873936663	151.53589737763787	156.46034316289777	[-273.82910794  -39.58400391]	[303.18593343 232.03196208]	[219.44374593 186.48618571]
247.6123876123876	3	False	154.80042662358926	151.43297083839408	156.4145565745417	[-273.61347859  -40.07844066]	[302.30759684 231.88832601]	[218.39984131 186.05708822]
247.67232767232767	3	False	154.75932531192345	151.36664431265447	156.38347096674232	[-273.46685752  -40.41402729]	[301.4932251  231.60327148]	[217.49035645 185.59381104]
247.73226773226773	3	False	154.80543600265733	151.2587236138001	156.43576113332642	[-273.71338938  -39.8494799 ]	[300.41573079 231.2097168 ]	[216.40777588 184.99165853]
247.7922077922078	3	False	154.74109191486028	151.0763333987869	156.39763913038365	[-273.53370689  -40.26108385]	[299.37479655 231.00864665]	[215.37445068 184.44600423]
247.85214785214785	3	False	154.74266806270177	150.84208300985534	156.41509941451446	[-273.61603738  -40.07257969]	[298.20566813 230.66330973]	[214.30710856 183.70788574]
247.91208791208788	3	False	154.67198706184544	150.66105141615563	156.36848442020244	[-273.39610563  -40.57578706]	[297.05194092 230.37125651]	[213.08129883 183.02663167]
247.97202797202794	3	False	154.72153604133405	150.419459795838	156.4141071453804	[-273.61136007  -40.08329307]	[296.10282389 229.91190592]	[212.20963542 182.14388021]
248.031968031968	3	False	154.74172717989603	150.11439629850287	156.42201230689912	[-273.64861787  -39.99794001]	[295.37204997 229.42319743]	[211.80733236 181.25152588]
248.09190809190807	3	False	154.812857331898	149.9570034953518	156.48725049639137	[-273.95564216  -39.29335871]	[294.55505371 229.02325439]	[210.99698893 180.54927572]
248.15184815184813	3	False	154.81089192729848	149.83642787888385	156.47151846034973	[-273.88167738  -39.46329881]	[294.05438232 228.60591634]	[210.63480632 179.97747803]
248.2117882117882	3	False	154.73152313320563	149.71321741353748	156.3778394487475	[-273.44027593  -40.47481418]	[293.59159342 228.12823486]	[210.24725342 179.30334473]
248.27172827172825	3	False	154.91836755419106	149.64196097743172	156.5334073893756	[-274.17238126  -38.79464705]	[293.29337565 227.75278727]	[209.93918864 178.78285726]
248.3316683316683	3	False	154.90109356796776	149.48806788568518	156.48552107552635	[-273.9475135   -39.31204119]	[293.15570068 227.27372233]	[209.97589111 178.10538737]
248.39160839160837	3	False	154.93736386205535	149.35531289758387	156.49298896245955	[-273.98261016  -39.23136577]	[293.12329102 226.91768392]	[210.03243001 177.54191081]
248.45154845154843	3	False	154.98805264557149	149.24544889546772	156.51172759623884	[-274.07062941  -39.02891259]	[293.08319092 226.53092448]	[210.11035156 177.00986735]
248.5114885114885	3	False	154.9490738595176	149.0815635874918	156.45657102354266	[-273.8113582   -39.62474472]	[292.92889404 226.21144613]	[210.14333089 176.48063151]
248.57142857142856	3	False	155.03620351636565	149.01531292193258	156.51636309475757	[-274.09239309  -38.97882597]	[293.04888916 225.99454753]	[210.29099528 176.15010579]
248.63136863136862	3	False	155.05539408331194	148.92884902844642	156.5148250131673	[-274.08517224  -38.99544516]	[293.10872396 225.77121989]	[210.43996175 175.81038411]
248.69130869130868	3	False	155.06798385518493	148.98262103362995	156.51330205237045	[-274.07802194  -39.01190077]	[293.1856486  225.63562012]	[210.4449056  175.73718262]
248.75124875124874	3	False	155.02539652190308	148.984874319309	156.453957299999	[-273.79905779  -39.65297343]	[293.34051514 225.44986979]	[210.56205241 175.53312174]
248.8111888111888	3	False	155.04552788001337	148.9694333810023	156.4512228041381	[-273.78618764  -39.6825059 ]	[293.48447673 225.23891195]	[210.68981934 175.28198242]
248.87112887112886	3	False	155.06519320697612	149.06973428353004	156.45680495665718	[-273.81245904  -39.62221817]	[293.62843831 225.14162191]	[210.65610758 175.27530924]
248.93106893106892	3	False	155.05609683283006	149.0911237121395	156.4311589986765	[-273.69171243  -39.89917557]	[293.83475749 225.01426188]	[210.97491455 175.25762939]
248.99100899100898	3	False	155.10464967011907	149.2403738935548	156.46156933296848	[-273.83487709  -39.57076047]	[294.11346436 224.95397949]	[211.08925374 175.39229329]
249.05094905094904	3	False	155.1567336383705	149.45509379516744	156.49416540160922	[-273.98813809  -39.21865631]	[294.33833822 224.85408529]	[211.09399414 175.58296712]
249.1108891108891	3	False	155.15288086372752	149.50198636637072	156.48220723130044	[-273.93193613  -39.34783912]	[294.44014486 224.7925415 ]	[211.21252441 175.62320964]
249.17082917082917	3	False	155.11845585303172	149.5417829121739	156.44334349424582	[-273.74909508  -39.76759876]	[294.52264404 224.74123128]	[211.22288005 175.60725911]
249.23076923076923	3	False	155.10396483532182	149.58016527226576	156.42415773337873	[-273.65872744  -39.97477467]	[294.56223551 224.68520101]	[211.23291016 175.6089681 ]
249.2907092907093	3	False	155.17570031610367	149.58456877984275	156.48062026157314	[-273.92447554  -39.36498209]	[294.64160156 224.59039307]	[211.36867269 175.55598958]
249.35064935064935	3	False	155.13708879050537	149.5830032495991	156.4388556940124	[-273.72796312  -39.81606262]	[294.69856771 224.54005941]	[211.41477458 175.49619548]
249.4105894105894	3	False	155.08958616141646	149.66688432859533	156.38740003667175	[-273.48539976  -40.37161516]	[294.78232829 224.48362223]	[211.44348145 175.57143148]
249.47052947052944	3	False	155.0742295953679	149.70717485291533	156.368235664019	[-273.39493089  -40.5784719 ]	[294.83508301 224.4444987 ]	[211.46720378 175.59401449]
249.5304695304695	3	False	155.1270533386261	149.71777004057682	156.41170140378594	[-273.60001924  -40.10926715]	[294.87430827 224.39013672]	[211.55157471 175.58679199]
249.59040959040956	3	False	155.07868964596582	149.74479016524984	156.3627417129465	[-273.36898294  -40.63776702]	[294.91731771 224.35762533]	[211.5555013  175.58414714]
249.65034965034963	3	False	155.10337613195577	149.81691329104595	156.38918379391205	[-273.49381679  -40.35236007]	[294.98734538 224.43591309]	[211.45566813 175.70402018]
249.7102897102897	3	False	155.07192959039787	149.8199935130672	156.36190387135497	[-273.36502531  -40.64680946]	[295.06207275 224.49584961]	[211.57173665 175.79408773]
249.77022977022975	3	False	155.08347593289795	149.80385198099745	156.3736310348458	[-273.4204077   -40.52023831]	[295.16532389 224.55698649]	[211.70074463 175.83874512]
249.8301698301698	3	False	155.05380896465087	149.76934700951284	156.35098038989722	[-273.31341507  -40.76469627]	[295.27020264 224.66984049]	[211.7882487  175.87406413]
249.89010989010987	3	False	155.02935942224414	149.70477537260905	156.3283577673837	[-273.20645834  -41.00880956]	[295.35380046 224.71022542]	[212.00423177 175.86578369]
249.95004995004993	3	False	155.00564471593307	149.71226498751258	156.31027449167797	[-273.12089373  -41.20390987]	[295.40574137 224.78603109]	[212.01078288 175.92962646]
250.00999000999	3	False	154.9757317197264	149.69340147983914	156.29059079370452	[-273.02768642  -41.41624642]	[295.41691081 224.89695231]	[212.13539632 176.07019043]
250.06993006993005	3	False	154.92329854290986	149.6791440468192	156.24387086295556	[-272.80616366  -41.92010617]	[295.42936198 224.92923991]	[212.22106934 176.1175944 ]
250.1298701298701	3	False	154.91014697740434	149.68317359769947	156.23366552985274	[-272.75772036  -42.03014343]	[295.4876709  224.98297119]	[212.23590088 176.15368652]
250.18981018981017	3	True	154.93104387758623	149.7009693655267	156.25496459695813	[-272.85880185  -41.8004801 ]	[295.50980632 225.01763916]	[212.19329834 176.18513997]
250.24975024975024	3	True	154.9930102983776	149.6897362895304	156.31277771851478	[-273.13274192  -41.17690419]	[295.49914551 225.01505534]	[212.24017334 176.19435628]
250.3096903096903	3	True	154.92176823821978	149.6734845361126	156.24921411784015	[-272.83151953  -41.86249   ]	[295.48016357 225.0411377 ]	[212.23722331 176.19812012]
250.36963036963036	3	True	154.94366182889763	149.69678794654968	156.2715344974138	[-272.93738052  -41.62178439]	[295.48227946 225.06762695]	[212.1965332  176.24499512]
250.42957042957042	3	True	154.93087266997014	149.74246113694124	156.2541674972819	[-272.85502049  -41.80907573]	[295.53116862 225.01936849]	[212.19527181 176.25651042]
250.48951048951048	3	True	154.94657687133682	149.71565087634667	156.26759961454482	[-272.91872499  -41.66422162]	[295.47340902 224.97701009]	[212.20935059 176.20389811]
250.54945054945054	3	True	154.99031480337104	149.71555424186246	156.30977791050367	[-273.11854319  -41.2092671 ]	[295.40694173 224.96547445]	[212.11305745 176.17470296]
250.6093906093906	3	True	154.9842633800705	149.66498841577638	156.30626083425452	[-273.10189397  -41.24720953]	[295.37868245 224.97967529]	[212.16153971 176.13521322]
250.66933066933066	3	True	154.9798111989102	149.66301374015845	156.3067812230696	[-273.10435754  -41.24159561]	[295.32609049 225.01564535]	[212.14518229 176.18859863]
250.72927072927072	3	True	155.05483001531155	149.67246988037147	156.3783495726238	[-273.44268404  -40.46930799]	[295.31018066 225.03190104]	[212.08607992 176.19795736]
250.78921078921078	3	True	155.01839983211528	149.7154482694378	156.34797215655118	[-273.2991981   -40.79715956]	[295.27709961 225.06182861]	[211.9915568  176.27573649]
250.84915084915085	3	True	155.05136922369172	149.75071955332032	156.38081133736728	[-273.45430442  -40.44273579]	[295.30820719 225.10479736]	[211.97133382 176.35748291]
250.9090909090909	3	True	154.9827830656724	149.796516424245	156.3209397381696	[-273.17136591  -41.08884589]	[295.27742513 225.14105225]	[211.86824544 176.44083659]
250.96903096903097	3	True	154.96329129636322	149.86268259002208	156.30594908363818	[-273.10041808  -41.25057266]	[295.23883057 225.16369629]	[211.73105876 176.53507487]
251.028971028971	3	True	155.02287403895843	149.89929691776086	156.3655655848116	[-273.38232081  -40.60728984]	[295.17911784 225.19067383]	[211.68623861 176.64211019]
251.08891108891106	3	True	155.0531399909518	149.9125246410935	156.40327268336523	[-273.56027706  -40.20026581]	[295.13594564 225.29492188]	[211.63417562 176.76696777]
251.14885114885112	3	True	155.0562593823521	149.92218245890203	156.41982757288963	[-273.63832218  -40.02152938]	[295.05438232 225.43432617]	[211.50386556 176.89687093]
287.23276723276723	4	False	57.15196551965067	88.04237686037848	56.081964433822954	[ 721.65428802 -330.13975695]	[307.2756958  310.95597331]	[310.19047038 227.58190918]
287.2927072927073	4	False	57.23156206540236	88.07114090201985	56.182478835260916	[ 720.67105169 -330.79966202]	[307.24294027 310.77785238]	[310.11336263 227.47538249]
287.35264735264735	4	False	57.374205734503576	88.03618383309694	56.35828314264696	[ 718.94854845 -331.94971582]	[307.2218221  310.49283854]	[310.14054362 227.26338704]
287.4125874125874	4	False	57.44386607579013	88.04769406168498	56.4433260050247	[ 718.11404726 -332.50414019]	[307.31247965 310.21270752]	[310.21923828 226.84647624]
287.4725274725275	4	False	57.55722589277276	88.07065310062735	56.57833712311737	[ 716.78753431 -333.38177937]	[307.29018148 310.0951945 ]	[310.1622111  226.76668294]
287.53246753246754	4	False	57.744545672250744	88.03796866971197	56.791401427103764	[ 714.68993554 -334.76043732]	[307.38734945 309.9089152 ]	[310.30938721 226.51076253]
287.5924075924076	4	False	57.84036051218395	88.14497213479322	56.91621608555416	[ 713.45877009 -335.56443908]	[307.47487386 309.40256755]	[310.23966471 226.04642741]
287.65234765234766	4	False	None	None	57.09243996369102	[ 711.71753091 -336.69502602]	None	None
287.7122877122877	4	False	58.18269252908187	88.05786499472279	57.32169848067352	[ 709.44707545 -338.15783828]	[307.46124268 308.99794515]	[310.36039225 225.42415365]
287.7722277722278	4	False	None	None	57.5583031499782	[ 707.09774953 -339.65798492]	None	None
287.83216783216784	4	False	58.45399233481229	88.46392910741295	57.67980198704482	[ 705.88894536 -340.42455164]	[307.10367839 308.40956624]	[309.40795898 224.91882324]
287.8921078921079	4	False	58.52889815869542	88.53189689181758	57.779298323712915	[ 704.89783743 -341.05038886]	[307.05371094 308.1525472 ]	[309.26186117 224.55074056]
287.95204795204796	4	False	58.6121312799436	88.62603510379776	57.887593520695695	[ 703.81784844 -341.7296141 ]	[307.04187012 307.84545898]	[309.11680094 224.07568359]
288.01198801198797	4	False	58.696907184577796	88.85156874068984	57.98094622192316	[ 702.88584666 -342.3134812 ]	[307.20996094 307.61930339]	[308.95430501 223.88979085]
288.071928071928	4	False	58.80603450701214	89.02486910412136	58.108646335946105	[ 701.60939371 -343.10971054]	[307.32688395 307.31876628]	[308.81821696 223.57753499]
288.1318681318681	4	False	58.93388360452531	89.02822356511238	58.248838683019706	[ 700.20603244 -343.98055239]	[307.54168701 307.04949951]	[309.02846273 223.28885905]
288.19180819180815	4	False	59.05783673429406	88.90003195569902	58.38706989050011	[ 698.82022046 -344.83584752]	[307.72007243 306.78255208]	[309.39528402 222.96883138]
288.2517482517482	4	False	59.05053329745699	88.87628211182843	58.36644212595387	[ 699.02715131 -344.70842706]	[308.0080363  306.58689372]	[309.71756999 222.7935791 ]
288.3116883116883	4	False	59.11222373762023	89.15607240169139	58.42815932560979	[ 698.40788832 -345.08944041]	[308.2980957  306.27866618]	[309.59979248 222.40332031]
288.37162837162833	4	False	59.03947983767427	89.24729030058543	58.35510192315468	[ 699.1408929  -344.63834538]	[308.42838542 305.86201986]	[309.59731038 221.93473307]
288.4315684315684	4	False	None	None	58.334028866303115	[ 699.3522176  -344.50805554]	None	None
288.49150849150845	4	False	None	None	58.386500914239704	[ 698.82592885 -344.83233388]	None	None
288.5514485514485	4	False	None	None	58.37755193436449	[ 698.91570712 -344.77706309]	None	None
288.6113886113886	4	False	None	None	58.26170194762862	[ 700.07716123 -344.06028392]	None	None
288.67132867132864	4	False	None	None	58.0141441133363	[ 702.55418101 -342.52074866]	None	None
288.7312687312687	4	False	None	None	57.839173717517866	[ 704.30088036 -341.42617841]	None	None
288.79120879120876	4	False	None	None	57.68486008556537	[ 705.83858661 -340.45640886]	None	None
288.8511488511488	4	False	None	None	57.67257000859258	[ 705.96094252 -340.37899503]	None	None
288.9110889110889	4	False	None	None	57.43924275548743	[ 708.28071385 -338.90431792]	None	None
288.97102897102894	4	False	None	None	57.32788960403897	[ 709.38568075 -338.19721547]	None	None
289.030969030969	4	False	None	None	57.01784346656397	[ 712.45503103 -336.21709633]	None	None
289.09090909090907	4	False	None	None	56.95866756328582	[ 713.03963208 -335.83728157]	None	None
289.1508491508491	4	False	None	None	56.863250459266986	[ 713.98143424 -335.22358513]	None	None
289.2107892107892	4	False	None	None	56.65921251070852	[ 715.99192726 -333.90601159]	None	None
289.27072927072925	4	False	None	None	56.48299373186223	[ 717.72451801 -332.76232432]	None	None
289.3306693306693	4	False	None	None	56.383388889160365	[ 718.70227859 -332.11351787]	None	None
289.39060939060937	4	False	None	None	56.29436242103798	[ 719.57524191 -331.53217908]	None	None
289.45054945054943	4	False	None	None	56.26145707467781	[ 719.89767178 -331.31696544]	None	None
289.5104895104895	4	False	None	None	56.19925825633521	[ 720.50680196 -330.90965555]	None	None
289.57042957042955	4	False	None	None	56.08310937202476	[ 721.6430947 -330.1472835]	None	None
289.6303696303696	4	False	None	None	56.15681905229182	[ 720.92216685 -330.63136237]	None	None
289.6903096903097	4	False	None	None	56.15853661414622	[ 720.90536057 -330.64263118]	None	None
289.75024975024974	4	False	None	None	56.13041596690349	[ 721.1804775  -330.45807011]	None	None
289.8101898101898	4	False	None	None	56.21926582306225	[ 720.31091058 -331.04074754]	None	None
289.87012987012986	4	False	None	None	56.264296778777464	[ 719.86985122 -331.3355455 ]	None	None
289.9300699300699	4	False	None	None	56.297578006039494	[ 719.54372671 -331.55320031]	None	None
289.99000999001	4	False	None	None	56.42972249058119	[ 718.24758992 -332.41553732]	None	None
290.04995004995004	4	False	None	None	56.59654116320161	[ 716.60851765 -333.49987543]	None	None
290.1098901098901	4	False	None	None	56.69768457537282	[ 715.61320096 -334.15499224]	None	None
290.16983016983016	4	False	None	None	56.78615345952599	[ 714.74166284 -334.72657345]	None	None
290.2297702297702	5	False	None	None	56.9924523834377	[ 712.70591858 -336.05420009]	None	None
290.2897102897103	5	False	None	None	57.10617286958858	[ 711.58169241 -336.78290622]	None	None
290.34965034965035	5	False	None	None	57.452320897009876	[ 708.15084821 -338.98722433]	None	None
290.4095904095904	5	False	None	None	57.47707129397546	[ 707.90502555 -339.14404365]	None	None
290.46953046953047	5	False	None	None	57.64092434668076	[ 706.27591974 -340.17954174]	None	None
290.52947052947053	5	False	None	None	57.82615880435598	[ 704.43067231 -341.34454736]	None	None
290.5894105894106	5	False	None	None	57.87193860462695	[ 703.97404863 -341.63155302]	None	None
290.64935064935065	5	False	None	None	57.9738415207265	[ 702.95681102 -342.2690988 ]	None	None
290.7092907092907	5	False	None	None	58.07573587736885	[ 701.93852671 -342.90478105]	None	None
290.7692307692308	5	False	None	None	58.1842701677758	[ 700.85264448 -343.57989454]	None	None
290.82917082917083	5	False	None	None	58.22523971969315	[ 700.44241319 -343.83420158]	None	None
290.8891108891109	5	False	None	None	58.28856370546414	[ 699.80798776 -344.22669027]	None	None
290.94905094905096	5	False	None	None	58.3845530560293	[ 698.84547096 -344.82030469]	None	None
291.008991008991	5	False	None	None	58.29912585316827	[ 699.70212634 -344.29208733]	None	None
291.0689310689311	5	False	None	None	58.29875869287781	[ 699.70580649 -344.28981433]	None	None
291.12887112887114	5	False	None	None	58.22327242393719	[ 700.46211603 -343.82199685]	None	None
